employee_number,transaction_date,effective_date,employee_status_code,employee_type_code,fullpart_time_code,scheduled_fte,job_code,job_family_code,company_code,location_code,org_1_code,org_2_code,last_hire_date,seniority_date,date_in_job,termination_date,termination_reason_code,termination_type_code,salaryhourly_code,earning_group_code,pay_group_code,supervisor_employee_number,orglvl1reportcategory
101218,2024-09-08,2024-09-08,T,RPT,P,0.52,36IT3,IT,WSTMF,104,60,100,2020-09-24,2020-09-24,2020-09-24,2024-09-08,102,V,S,EG07,PG03,101066.0,Operations
101219,2020-09-25,2020-09-25,A,RFT,F,1.0,42SAL2,SALES,NRTHP,113,250,110,2020-09-25,2020-09-25,2020-09-25,,,,H,EG10,PG05,,Operations
101219,2021-05-14,2021-05-14,A,RFT,F,1.0,26HR2,HR,NRTHP,113,250,110,2020-09-25,2020-09-25,2021-05-14,,,,H,EG03,PG05,,Operations
101220,2020-09-25,2020-09-25,A,RFT,F,1.0,72MKT3,MKTG,WSTMF,106,70,90,2020-09-25,2020-09-25,2020-09-25,,,,S,EG09,PG03,,Operations
101220,2023-04-06,2023-04-06,A,RFT,F,1.0,57TRD3,TRD,WSTMF,106,70,90,2020-09-25,2020-09-25,2023-04-06,,,,S,EG02,PG03,,Operations
101221,2020-09-25,2020-09-25,A,CON,F,1.0,65TEC1,TECH,NRTHP,109,110,80,2020-09-25,2020-09-25,2020-09-25,,,,H,EG08,PG05,,Operations
101221,2025-03-26,2025-03-26,A,CON,F,1.0,66TEC2,TECH,NRTHP,109,110,80,2020-09-25,2020-09-25,2025-03-26,,,,H,EG04,PG05,,Operations
101222,2020-09-25,2020-09-25,A,RFT,F,1.0,65TEC1,TECH,PRMRE,117,80,60,2020-09-25,2020-09-25,2020-09-25,,,,H,EG08,PG02,,Operations
101222,2021-05-10,2021-05-10,A,RFT,F,1.0,25HR1,HR,PRMRE,117,80,60,2020-09-25,2020-09-25,2021-05-10,,,,H,EG10,PG02,,Operations
101222,2024-08-11,2024-08-11,A,RFT,F,1.0,05ACC1,ACCTG,PRMRE,117,80,60,2020-09-25,2020-09-25,2024-08-11,,,,H,EG05,PG02,,Operations
101222,2025-04-25,2025-04-25,A,RFT,F,1.0,07ACC2,ACCTG,PRMRE,117,80,60,2020-09-25,2020-09-25,2025-04-25,,,,H,EG03,PG02,,Operations
101223,2020-09-25,2020-09-25,A,RFT,F,1.0,95LEG3,LEGAL,NRTHP,122,130,70,2020-09-25,2020-09-25,2020-09-25,,,,S,EG05,PG05,102268.0,Operations
101223,2024-04-27,2024-04-27,T,RFT,F,1.0,95LEG3,LEGAL,NRTHP,122,130,70,2020-09-25,2020-09-25,2020-09-25,2024-04-27,201,I,S,EG05,PG05,102268.0,Operations
101224,2020-09-25,2020-09-25,A,RFT,F,1.0,14CSR2,CSR,PRMRE,115,240,20,2020-09-25,2020-09-25,2020-09-25,,,,S,EG06,PG02,102901.0,Operations
101224,2023-10-09,2023-10-09,A,RFT,F,1.0,15CSR3,CSR,PRMRE,115,240,20,2020-09-25,2020-09-25,2023-10-09,,,,S,EG10,PG02,102901.0,Operations
101225,2020-09-28,2020-09-28,A,RFT,F,1.0,35IT3,IT,NRTHP,100,40,100,2020-09-28,2020-09-28,2020-09-28,,,,S,EG08,PG05,102372.0,Operations
101225,2021-07-14,2021-07-14,L,RFT,F,1.0,35IT3,IT,NRTHP,100,40,100,2020-09-28,2020-09-28,2020-09-28,,,,S,EG08,PG05,102372.0,Operations
101225,2021-12-18,2021-12-18,A,RFT,F,1.0,35IT3,IT,NRTHP,100,40,100,2020-09-28,2020-09-28,2020-09-28,,,,S,EG08,PG05,102372.0,Operations
101225,2022-10-04,2022-10-04,T,RFT,F,1.0,35IT3,IT,NRTHP,100,40,100,2020-09-28,2020-09-28,2020-09-28,2022-10-04,101,V,S,EG08,PG05,102372.0,Operations
101226,2020-10-01,2020-10-01,A,TAW,F,1.0,05ACC1,ACCTG,ALPNC,100,180,80,2020-10-01,2020-10-01,2020-10-01,,,,S,EG05,PG03,102279.0,Operations
101226,2021-11-03,2021-11-03,T,TAW,F,1.0,05ACC1,ACCTG,ALPNC,100,180,80,2020-10-01,2020-10-01,2020-10-01,2021-11-03,101,V,S,EG05,PG03,102279.0,Operations
101227,2020-10-01,2020-10-01,A,RFT,F,1.0,55TRD1,TRD,NRTHP,117,90,90,2020-10-01,2020-10-01,2020-10-01,,,,H,EG04,PG05,,Operations
101227,2022-04-27,2022-04-27,A,RFT,F,1.0,56TRD2,TRD,NRTHP,117,90,90,2020-10-01,2020-10-01,2022-04-27,,,,H,EG02,PG05,,Operations
101228,2020-10-02,2020-10-02,A,RPT,P,0.45,34IT2,IT,PRMRE,105,80,60,2020-10-02,2020-10-02,2020-10-02,,,,H,EG08,PG02,101419.0,Operations
101229,2020-10-02,2020-10-02,A,RFT,F,1.0,83SUP4,SUPV,ALPNC,112,140,90,2020-10-02,2020-10-02,2020-10-02,,,,S,EG01,PG03,,Operations
101229,2021-02-07,2021-02-07,T,RFT,F,1.0,83SUP4,SUPV,ALPNC,112,140,90,2020-10-02,2020-10-02,2020-10-02,2021-02-07,207,I,S,EG01,PG03,,Operations
101230,2020-10-02,2020-10-02,A,RFT,F,1.0,60WHS1,WHSE,WSTMF,122,140,80,2020-10-02,2020-10-02,2020-10-02,,,,S,EG06,PG03,102218.0,Operations
101230,2020-11-16,2020-11-16,T,RFT,F,1.0,60WHS1,WHSE,WSTMF,122,140,80,2020-10-02,2020-10-02,2020-10-02,2020-11-16,102,V,S,EG06,PG03,102218.0,Operations
101231,2020-10-06,2020-10-06,A,RFT,F,1.0,18ENG1,ENGR,NRTHP,116,160,60,2020-10-06,2020-10-06,2020-10-06,,,,H,EG08,PG05,100217.0,Operations
101231,2024-10-10,2024-10-10,T,RFT,F,1.0,18ENG1,ENGR,NRTHP,116,160,60,2020-10-06,2020-10-06,2020-10-06,2024-10-10,100,V,H,EG08,PG05,100217.0,Operations
101232,2020-10-06,2020-10-06,A,RFT,F,1.0,06ACC1,ACCTG,PRMRE,124,10,70,2020-10-06,2020-10-06,2020-10-06,,,,H,EG09,PG02,100895.0,Operations
101232,2021-08-29,2021-08-29,T,RFT,F,1.0,06ACC1,ACCTG,PRMRE,124,10,70,2020-10-06,2020-10-06,2020-10-06,2021-08-29,202,V,H,EG09,PG02,100895.0,Operations
101233,2020-10-08,2020-10-08,A,RFT,F,1.0,06ACC1,ACCTG,ALPNC,104,170,30,2020-10-08,2020-10-08,2020-10-08,,,,H,EG09,PG03,102275.0,Operations
101233,2024-11-14,2024-11-14,T,RFT,F,1.0,06ACC1,ACCTG,ALPNC,104,170,30,2020-10-08,2020-10-08,2020-10-08,2024-11-14,100,V,H,EG09,PG03,102275.0,Operations
101234,2020-10-09,2020-10-09,A,RFT,F,1.0,71MKT2,MKTG,NRTHP,118,100,90,2020-10-09,2020-10-09,2020-10-09,,,,H,EG10,PG05,,Operations
101235,2020-10-09,2020-10-09,A,RPT,F,0.78,66TEC2,TECH,NRTHP,117,20,50,2020-10-09,2020-10-09,2020-10-09,,,,S,EG04,PG05,102028.0,Operations
101235,2021-05-25,2021-05-25,T,RPT,F,0.78,66TEC2,TECH,NRTHP,117,20,50,2020-10-09,2020-10-09,2020-10-09,2021-05-25,100,V,S,EG04,PG05,102028.0,Operations
101236,2020-10-09,2020-10-09,A,RPT,P,0.71,32IT1,IT,ALPNC,116,10,100,2020-10-09,2020-10-09,2020-10-09,,,,H,EG03,PG03,102461.0,Operations
101236,2021-06-27,2021-06-27,T,RPT,P,0.71,32IT1,IT,ALPNC,116,10,100,2020-10-09,2020-10-09,2020-10-09,2021-06-27,205,I,H,EG03,PG03,102461.0,Operations
101237,2020-10-09,2020-10-09,A,RPT,P,0.66,33IT2,IT,ALPNC,114,200,100,2020-10-09,2020-10-09,2020-10-09,,,,S,EG09,PG03,102155.0,Operations
101238,2020-10-09,2020-10-09,A,RFT,F,1.0,71MKT2,MKTG,ALPNC,119,240,120,2020-10-09,2020-10-09,2020-10-09,,,,H,EG10,PG03,100179.0,Operations
101238,2021-06-04,2021-06-04,T,RFT,F,1.0,71MKT2,MKTG,ALPNC,119,240,120,2020-10-09,2020-10-09,2020-10-09,2021-06-04,206,I,H,EG10,PG03,100179.0,Operations
101239,2020-10-09,2020-10-09,A,RFT,F,1.0,35IT3,IT,WSTMF,100,80,10,2020-10-09,2020-10-09,2020-10-09,,,,S,EG08,PG03,,Operations
101239,2022-04-08,2022-04-08,A,RFT,F,1.0,37IT4,IT,WSTMF,100,80,10,2020-10-09,2020-10-09,2022-04-08,,,,S,EG04,PG03,,Operations
101239,2025-11-27,2025-11-27,T,RFT,F,1.0,37IT4,IT,WSTMF,100,80,10,2020-10-09,2020-10-09,2022-04-08,2025-11-27,205,I,S,EG04,PG03,,Operations
101240,2020-10-12,2020-10-12,A,RPT,P,0.51,51OPS4,OPS,ALPNC,104,130,90,2020-10-12,2020-10-12,2020-10-12,,,,S,EG07,PG03,,Operations
101240,2021-07-26,2021-07-26,T,RPT,P,0.51,51OPS4,OPS,ALPNC,104,130,90,2020-10-12,2020-10-12,2020-10-12,2021-07-26,102,V,S,EG07,PG03,,Operations
101241,2020-10-14,2020-10-14,A,RFT,F,1.0,71MKT2,MKTG,WSTMF,105,210,10,2020-10-14,2020-10-14,2020-10-14,,,,H,EG10,PG03,102177.0,Operations
101241,2025-10-22,2025-10-22,A,RFT,F,1.0,72MKT3,MKTG,WSTMF,105,210,10,2020-10-14,2020-10-14,2025-10-22,,,,H,EG09,PG03,102177.0,Operations
101242,2020-10-14,2020-10-14,A,RFT,F,1.0,25HR1,HR,ALPNC,121,180,70,2020-10-14,2020-10-14,2020-10-14,,,,H,EG10,PG03,,Operations
101242,2021-03-10,2021-03-10,T,RFT,F,1.0,25HR1,HR,ALPNC,121,180,70,2020-10-14,2020-10-14,2020-10-14,2021-03-10,200,I,H,EG10,PG03,,Operations
101243,2020-10-14,2020-10-14,A,RFT,F,1.0,34IT2,IT,NRTHP,102,20,90,2020-10-14,2020-10-14,2020-10-14,,,,H,EG08,PG05,102972.0,Operations
101243,2023-02-10,2023-02-10,A,RFT,F,1.0,36IT3,IT,NRTHP,102,20,90,2020-10-14,2020-10-14,2023-02-10,,,,H,EG07,PG05,102972.0,Operations
101243,2023-05-14,2023-05-14,A,RFT,F,1.0,37IT4,IT,NRTHP,102,20,90,2020-10-14,2020-10-14,2023-05-14,,,,H,EG04,PG05,102972.0,Operations
101243,2023-07-23,2023-07-23,A,RFT,F,1.0,38IT5,IT,NRTHP,102,20,90,2020-10-14,2020-10-14,2023-07-23,,,,H,EG02,PG05,102972.0,Operations
101244,2020-10-15,2020-10-15,A,RPT,P,0.62,27HR3,HR,WSTMF,122,210,90,2020-10-15,2020-10-15,2020-10-15,,,,S,EG02,PG03,,Operations
101245,2020-10-16,2020-10-16,A,RFT,F,1.0,13CSR1,CSR,PRMRE,117,110,10,2020-10-16,2020-10-16,2020-10-16,,,,H,EG01,PG02,101442.0,Operations
101245,2023-12-18,2023-12-18,L,RFT,F,1.0,13CSR1,CSR,PRMRE,117,110,10,2020-10-16,2020-10-16,2020-10-16,,,,H,EG01,PG02,101442.0,Operations
101245,2024-05-01,2024-05-01,A,RFT,F,1.0,13CSR1,CSR,PRMRE,117,110,10,2020-10-16,2020-10-16,2020-10-16,,,,H,EG01,PG02,101442.0,Operations
101246,2020-10-16,2020-10-16,A,RPT,P,0.55,73MKT4,MKTG,PRMRE,118,160,20,2020-10-16,2020-10-16,2020-10-16,,,,S,EG01,PG02,,Operations
101246,2021-04-28,2021-04-28,T,RPT,P,0.55,73MKT4,MKTG,PRMRE,118,160,20,2020-10-16,2020-10-16,2020-10-16,2021-04-28,202,V,S,EG01,PG02,,Operations
101247,2020-10-16,2020-10-16,A,RFT,F,1.0,08ACC3,ACCTG,PRMRE,102,150,50,2020-10-16,2020-10-16,2020-10-16,,,,S,EG01,PG02,100842.0,Operations
101247,2024-04-12,2024-04-12,A,RFT,F,1.0,09ACC4,ACCTG,PRMRE,102,150,50,2020-10-16,2020-10-16,2024-04-12,,,,S,EG05,PG02,100842.0,Operations
101248,2020-10-16,2020-10-16,A,RFT,F,1.0,90PRO3,PROJ,ALPNC,116,150,30,2020-10-16,2020-10-16,2020-10-16,,,,S,EG04,PG03,,Operations
101248,2021-10-09,2021-10-09,T,RFT,F,1.0,90PRO3,PROJ,ALPNC,116,150,30,2020-10-16,2020-10-16,2020-10-16,2021-10-09,200,I,S,EG04,PG03,,Operations
101249,2020-10-19,2020-10-19,A,RFT,F,1.0,73MKT4,MKTG,PRMRE,117,160,110,2020-10-19,2020-10-19,2020-10-19,,,,S,EG01,PG02,,Operations
101249,2020-11-30,2020-11-30,T,RFT,F,1.0,73MKT4,MKTG,PRMRE,117,160,110,2020-10-19,2020-10-19,2020-10-19,2020-11-30,202,V,S,EG01,PG02,,Operations
101250,2020-10-19,2020-10-19,A,RFT,F,1.0,33IT2,IT,ALPNC,116,30,120,2020-10-19,2020-10-19,2020-10-19,,,,S,EG09,PG03,102136.0,Operations
101250,2024-02-27,2024-02-27,A,RFT,F,1.0,66TEC2,TECH,ALPNC,116,30,120,2020-10-19,2020-10-19,2024-02-27,,,,S,EG04,PG03,102136.0,Operations
101250,2025-07-04,2025-07-04,T,RFT,F,1.0,66TEC2,TECH,ALPNC,116,30,120,2020-10-19,2020-10-19,2024-02-27,2025-07-04,100,V,S,EG04,PG03,102136.0,Operations
101251,2020-10-19,2020-10-19,A,RPT,P,0.7,44SAL4,SALES,WSTMF,115,80,60,2020-10-19,2020-10-19,2020-10-19,,,,S,EG09,PG03,,Operations
101252,2020-10-19,2020-10-19,A,RFT,F,1.0,66TEC2,TECH,ALPNC,119,120,110,2020-10-19,2020-10-19,2020-10-19,,,,S,EG04,PG03,,Operations
101252,2021-02-18,2021-02-18,A,RFT,F,1.0,56TRD2,TRD,ALPNC,119,120,110,2020-10-19,2020-10-19,2021-02-18,,,,S,EG02,PG03,,Operations
101252,2022-05-02,2022-05-02,A,RFT,F,1.0,57TRD3,TRD,ALPNC,119,120,110,2020-10-19,2020-10-19,2022-05-02,,,,S,EG02,PG03,,Operations
101252,2026-01-24,2026-01-24,A,RFT,F,1.0,35IT3,IT,ALPNC,119,120,110,2020-10-19,2020-10-19,2026-01-24,,,,S,EG08,PG03,,Operations
101253,2020-10-20,2020-10-20,A,RFT,F,1.0,56TRD2,TRD,NRTHP,116,130,120,2020-10-20,2020-10-20,2020-10-20,,,,S,EG02,PG05,100069.0,Operations
101253,2020-12-14,2020-12-14,T,RFT,F,1.0,56TRD2,TRD,NRTHP,116,130,120,2020-10-20,2020-10-20,2020-10-20,2020-12-14,100,V,S,EG02,PG05,100069.0,Operations
101254,2020-10-21,2020-10-21,A,RFT,F,1.0,05ACC1,ACCTG,NRTHP,109,170,70,2020-10-21,2020-10-21,2020-10-21,,,,H,EG05,PG05,,Operations
101255,2020-10-21,2020-10-21,A,RFT,F,1.0,62WHS3,WHSE,ALPNC,102,250,10,2020-10-21,2020-10-21,2020-10-21,,,,S,EG01,PG03,,Operations
101255,2022-07-18,2022-07-18,T,RFT,F,1.0,62WHS3,WHSE,ALPNC,102,250,10,2020-10-21,2020-10-21,2020-10-21,2022-07-18,205,I,S,EG01,PG03,,Operations
101256,2020-10-22,2020-10-22,A,RFT,F,1.0,41SAL1,SALES,ALPNC,124,40,70,2020-10-22,2020-10-22,2020-10-22,,,,H,EG08,PG03,,Operations
101256,2022-12-27,2022-12-27,A,RFT,F,1.0,42SAL2,SALES,ALPNC,124,40,70,2020-10-22,2020-10-22,2022-12-27,,,,H,EG10,PG03,,Operations
101256,2023-09-23,2023-09-23,A,RFT,F,1.0,43SAL3,SALES,ALPNC,124,40,70,2020-10-22,2020-10-22,2023-09-23,,,,H,EG10,PG03,,Operations
101257,2020-10-22,2020-10-22,A,RFT,F,1.0,25HR1,HR,WSTMF,108,50,90,2020-10-22,2020-10-22,2020-10-22,,,,H,EG10,PG03,,Operations
101257,2022-01-17,2022-01-17,T,RFT,F,1.0,25HR1,HR,WSTMF,108,50,90,2020-10-22,2020-10-22,2020-10-22,2022-01-17,202,V,H,EG10,PG03,,Operations
101258,2020-10-22,2020-10-22,A,RFT,F,1.0,67TEC3,TECH,ALPNC,124,220,10,2020-10-22,2020-10-22,2020-10-22,,,,S,EG10,PG03,100427.0,Operations
101259,2020-10-23,2020-10-23,A,CON,F,1.0,38IT5,IT,PRMRE,117,180,40,2020-10-23,2020-10-23,2020-10-23,,,,S,EG02,PG02,,Operations
101259,2020-11-01,2020-11-01,T,CON,F,1.0,38IT5,IT,PRMRE,117,180,40,2020-10-23,2020-10-23,2020-10-23,2020-11-01,100,V,S,EG02,PG02,,Operations
101260,2020-10-23,2020-10-23,A,RPT,P,0.68,72MKT3,MKTG,ALPNC,121,110,30,2020-10-23,2020-10-23,2020-10-23,,,,S,EG09,PG03,100624.0,Operations
101260,2021-11-12,2021-11-12,T,RPT,P,0.68,72MKT3,MKTG,ALPNC,121,110,30,2020-10-23,2020-10-23,2020-10-23,2021-11-12,100,V,S,EG09,PG03,100624.0,Operations
101261,2020-10-23,2020-10-23,A,RFT,F,1.0,02ADM2,ADMIN,PRMRE,122,180,80,2020-10-23,2020-10-23,2020-10-23,,,,S,EG04,PG02,101289.0,Operations
101261,2020-11-15,2020-11-15,T,RFT,F,1.0,02ADM2,ADMIN,PRMRE,122,180,80,2020-10-23,2020-10-23,2020-10-23,2020-11-15,207,I,S,EG04,PG02,101289.0,Operations
101262,2020-10-23,2020-10-23,A,CON,F,1.0,55TRD1,TRD,NRTHP,112,40,60,2020-10-23,2020-10-23,2020-10-23,,,,S,EG04,PG05,100164.0,Operations
101262,2021-02-03,2021-02-03,A,CON,F,1.0,56TRD2,TRD,NRTHP,112,40,60,2020-10-23,2020-10-23,2021-02-03,,,,S,EG02,PG05,100164.0,Operations
101262,2021-05-24,2021-05-24,A,CON,F,1.0,57TRD3,TRD,NRTHP,112,40,60,2020-10-23,2020-10-23,2021-05-24,,,,S,EG02,PG05,100164.0,Operations
101262,2024-01-02,2024-01-02,T,CON,F,1.0,57TRD3,TRD,NRTHP,112,40,60,2020-10-23,2020-10-23,2021-05-24,2024-01-02,100,V,S,EG02,PG05,100164.0,Operations
101263,2020-10-27,2020-10-27,A,CON,F,1.0,43SAL3,SALES,WSTMF,105,220,120,2020-10-27,2020-10-27,2020-10-27,,,,S,EG10,PG03,,Operations
101263,2024-10-04,2024-10-04,T,CON,F,1.0,43SAL3,SALES,WSTMF,105,220,120,2020-10-27,2020-10-27,2020-10-27,2024-10-04,202,V,S,EG10,PG03,,Operations
101264,2020-10-27,2020-10-27,A,RFT,F,1.0,18ENG1,ENGR,WSTMF,100,30,10,2020-10-27,2020-10-27,2020-10-27,,,,H,EG08,PG03,101389.0,Operations
101264,2021-07-20,2021-07-20,T,RFT,F,1.0,18ENG1,ENGR,WSTMF,100,30,10,2020-10-27,2020-10-27,2020-10-27,2021-07-20,206,I,H,EG08,PG03,101389.0,Operations
101265,2020-10-27,2020-10-27,A,RPT,P,0.49,72MKT3,MKTG,PRMRE,124,150,50,2020-10-27,2020-10-27,2020-10-27,,,,S,EG09,PG02,,Operations
101265,2022-11-24,2022-11-24,T,RPT,P,0.49,72MKT3,MKTG,PRMRE,124,150,50,2020-10-27,2020-10-27,2020-10-27,2022-11-24,207,I,S,EG09,PG02,,Operations
101266,2020-10-28,2020-10-28,A,RFT,F,1.0,18ENG1,ENGR,WSTMF,111,200,100,2020-10-28,2020-10-28,2020-10-28,,,,H,EG08,PG03,101844.0,Operations
101266,2023-02-14,2023-02-14,A,RFT,F,1.0,60WHS1,WHSE,WSTMF,111,200,100,2020-10-28,2020-10-28,2023-02-14,,,,H,EG06,PG03,101844.0,Operations
101267,2020-10-30,2020-10-30,A,TFT,F,1.0,33IT2,IT,NRTHP,114,90,90,2020-10-30,2020-10-30,2020-10-30,,,,H,EG09,PG05,,Operations
101267,2020-12-30,2020-12-30,A,TFT,F,1.0,35IT3,IT,NRTHP,114,90,90,2020-10-30,2020-10-30,2020-12-30,,,,H,EG08,PG05,,Operations
101267,2022-06-28,2022-06-28,A,TFT,F,1.0,37IT4,IT,NRTHP,114,90,90,2020-10-30,2020-10-30,2022-06-28,,,,H,EG04,PG05,,Operations
101267,2023-09-13,2023-09-13,T,TFT,F,1.0,37IT4,IT,NRTHP,114,90,90,2020-10-30,2020-10-30,2022-06-28,2023-09-13,201,I,H,EG04,PG05,,Operations
101268,2020-11-02,2020-11-02,A,RPT,P,0.46,28HR4,HR,WSTMF,100,140,40,2020-11-02,2020-11-02,2020-11-02,,,,S,EG08,PG03,,Operations
101268,2024-09-07,2024-09-07,A,RPT,P,0.46,29HR5,HR,WSTMF,100,140,40,2020-11-02,2020-11-02,2024-09-07,,,,S,EG07,PG03,,Operations
101269,2020-11-03,2020-11-03,A,RFT,F,1.0,02ADM2,ADMIN,WSTMF,110,60,90,2020-11-03,2020-11-03,2020-11-03,,,,S,EG04,PG03,,Operations
101269,2021-01-30,2021-01-30,T,RFT,F,1.0,02ADM2,ADMIN,WSTMF,110,60,90,2020-11-03,2020-11-03,2020-11-03,2021-01-30,101,V,S,EG04,PG03,,Operations
101270,2020-11-04,2020-11-04,A,CON,F,1.0,58TRD4,TRD,PRMRE,124,180,120,2020-11-04,2020-11-04,2020-11-04,,,,S,EG05,PG02,,Operations
101270,2024-03-28,2024-03-28,A,CON,F,1.0,80ANL4,ANLYT,PRMRE,124,180,120,2020-11-04,2020-11-04,2024-03-28,,,,S,EG05,PG02,,Operations
101271,2020-11-06,2020-11-06,A,RFT,F,1.0,32IT1,IT,ALPNC,124,220,10,2020-11-06,2020-11-06,2020-11-06,,,,H,EG03,PG03,100427.0,Operations
101272,2020-11-09,2020-11-09,A,RFT,F,1.0,26HR2,HR,WSTMF,122,200,60,2020-11-09,2020-11-09,2020-11-09,,,,H,EG03,PG03,101063.0,Operations
101272,2021-06-30,2021-06-30,T,RFT,F,1.0,26HR2,HR,WSTMF,122,200,60,2020-11-09,2020-11-09,2020-11-09,2021-06-30,207,I,H,EG03,PG03,101063.0,Operations
101273,2020-11-10,2020-11-10,A,RFT,F,1.0,80ANL4,ANLYT,ALPNC,116,200,40,2020-11-10,2020-11-10,2020-11-10,,,,S,EG05,PG03,,Operations
101273,2021-02-12,2021-02-12,T,RFT,F,1.0,80ANL4,ANLYT,ALPNC,116,200,40,2020-11-10,2020-11-10,2020-11-10,2021-02-12,202,V,S,EG05,PG03,,Operations
101274,2020-11-11,2020-11-11,A,RFT,F,1.0,55TRD1,TRD,PRMRE,123,80,100,2020-11-11,2020-11-11,2020-11-11,,,,S,EG04,PG02,,Operations
101274,2021-03-05,2021-03-05,T,RFT,F,1.0,55TRD1,TRD,PRMRE,123,80,100,2020-11-11,2020-11-11,2020-11-11,2021-03-05,100,V,S,EG04,PG02,,Operations
101275,2020-11-11,2020-11-11,A,RFT,F,1.0,78ANL2,ANLYT,ALPNC,114,90,20,2020-11-11,2020-11-11,2020-11-11,,,,S,EG04,PG03,,Operations
101275,2023-06-02,2023-06-02,A,RFT,F,1.0,79ANL3,ANLYT,ALPNC,114,90,20,2020-11-11,2020-11-11,2023-06-02,,,,S,EG10,PG03,,Operations
101275,2024-11-06,2024-11-06,A,RFT,F,1.0,80ANL4,ANLYT,ALPNC,114,90,20,2020-11-11,2020-11-11,2024-11-06,,,,S,EG05,PG03,,Operations
101275,2025-04-07,2025-04-07,A,RFT,F,1.0,81ANL5,ANLYT,ALPNC,114,90,20,2020-11-11,2020-11-11,2025-04-07,,,,S,EG01,PG03,,Operations
101276,2020-11-11,2020-11-11,A,RFT,F,1.0,18ENG1,ENGR,NRTHP,111,220,50,2020-11-11,2020-11-11,2020-11-11,,,,H,EG08,PG05,101356.0,Operations
101276,2020-12-28,2020-12-28,T,RFT,F,1.0,18ENG1,ENGR,NRTHP,111,220,50,2020-11-11,2020-11-11,2020-11-11,2020-12-28,101,V,H,EG08,PG05,101356.0,Operations
101277,2020-11-13,2020-11-13,A,RFT,F,1.0,70MKT1,MKTG,PRMRE,100,250,70,2020-11-13,2020-11-13,2020-11-13,,,,H,EG04,PG02,102201.0,Operations
101277,2021-07-19,2021-07-19,T,RFT,F,1.0,70MKT1,MKTG,PRMRE,100,250,70,2020-11-13,2020-11-13,2020-11-13,2021-07-19,102,V,H,EG04,PG02,102201.0,Operations
101278,2020-11-13,2020-11-13,A,RFT,F,1.0,26HR2,HR,ALPNC,104,110,100,2020-11-13,2020-11-13,2020-11-13,,,,H,EG03,PG03,102499.0,Operations
101278,2021-04-18,2021-04-18,A,RFT,F,1.0,27HR3,HR,ALPNC,104,110,100,2020-11-13,2020-11-13,2021-04-18,,,,H,EG02,PG03,102499.0,Operations
101278,2021-10-03,2021-10-03,A,RFT,F,1.0,28HR4,HR,ALPNC,104,110,100,2020-11-13,2020-11-13,2021-10-03,,,,H,EG08,PG03,102499.0,Operations
101279,2020-11-13,2020-11-13,A,RPT,P,0.45,27HR3,HR,WSTMF,105,140,20,2020-11-13,2020-11-13,2020-11-13,,,,S,EG02,PG03,,Operations
101280,2020-11-13,2020-11-13,A,CON,F,1.0,50OPS3,OPS,ALPNC,124,210,110,2020-11-13,2020-11-13,2020-11-13,,,,S,EG06,PG03,102698.0,Operations
101280,2021-05-14,2021-05-14,T,CON,F,1.0,50OPS3,OPS,ALPNC,124,210,110,2020-11-13,2020-11-13,2020-11-13,2021-05-14,101,V,S,EG06,PG03,102698.0,Operations
101281,2020-11-16,2020-11-16,A,RPT,P,0.52,38IT5,IT,PRMRE,123,240,30,2020-11-16,2020-11-16,2020-11-16,,,,S,EG02,PG02,,Operations
101281,2021-06-05,2021-06-05,A,RPT,P,0.52,17CSR5,CSR,PRMRE,123,240,30,2020-11-16,2020-11-16,2021-06-05,,,,S,EG07,PG02,,Operations
101282,2020-11-17,2020-11-17,A,RFT,F,1.0,05ACC1,ACCTG,PRMRE,118,30,90,2020-11-17,2020-11-17,2020-11-17,,,,S,EG05,PG02,,Operations
101282,2021-08-07,2021-08-07,T,RFT,F,1.0,05ACC1,ACCTG,PRMRE,118,30,90,2020-11-17,2020-11-17,2020-11-17,2021-08-07,100,V,S,EG05,PG02,,Operations
101283,2020-11-18,2020-11-18,A,TAW,F,1.0,65TEC1,TECH,ALPNC,114,190,70,2020-11-18,2020-11-18,2020-11-18,,,,H,EG08,PG03,,Operations
101283,2021-10-07,2021-10-07,T,TAW,F,1.0,65TEC1,TECH,ALPNC,114,190,70,2020-11-18,2020-11-18,2020-11-18,2021-10-07,201,I,H,EG08,PG03,,Operations
101284,2020-11-20,2020-11-20,A,RFT,F,1.0,62WHS3,WHSE,WSTMF,113,210,60,2020-11-20,2020-11-20,2020-11-20,,,,S,EG01,PG03,102016.0,Operations
101284,2021-09-15,2021-09-15,A,RFT,F,1.0,50OPS3,OPS,WSTMF,113,210,60,2020-11-20,2020-11-20,2021-09-15,,,,S,EG06,PG03,102016.0,Operations
101284,2022-06-10,2022-06-10,A,RFT,F,1.0,51OPS4,OPS,WSTMF,113,210,60,2020-11-20,2020-11-20,2022-06-10,,,,S,EG07,PG03,102016.0,Operations
101284,2025-05-24,2025-05-24,T,RFT,F,1.0,51OPS4,OPS,WSTMF,113,210,60,2020-11-20,2020-11-20,2022-06-10,2025-05-24,202,V,S,EG07,PG03,102016.0,Operations
101285,2020-11-23,2020-11-23,A,RPT,P,0.67,42SAL2,SALES,NRTHP,100,100,120,2020-11-23,2020-11-23,2020-11-23,,,,H,EG10,PG05,100277.0,Operations
101285,2025-02-10,2025-02-10,A,RPT,P,0.67,43SAL3,SALES,NRTHP,100,100,120,2020-11-23,2020-11-23,2025-02-10,,,,H,EG10,PG05,100277.0,Operations
